C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_55_416.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_55_416.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_55_416.jpg,-0.5000001,1,0,18.16462
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_55_483.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_55_483.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_55_483.jpg,0,1,0,18.959
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_55_550.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_55_550.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_55_550.jpg,0,1,0,19.57283
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_55_618.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_55_618.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_55_618.jpg,-0.05,1,0,20.16657
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_55_685.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_55_685.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_55_685.jpg,-0.25,1,0,20.95545
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_55_753.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_55_753.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_55_753.jpg,-0.4,1,0,21.50592
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_55_820.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_55_820.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_55_820.jpg,-0.5500001,1,0,22.00153
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_55_889.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_55_889.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_55_889.jpg,-0.7500002,1,0,22.59958
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_55_957.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_55_957.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_55_957.jpg,0,1,0,23.12832
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_024.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_024.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_024.jpg,0,1,0,23.88048
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_092.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_092.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_092.jpg,0,1,0,24.45583
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_161.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_161.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_161.jpg,0,1,0,25.03411
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_229.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_229.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_229.jpg,-0.05,1,0,25.79909
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_297.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_297.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_297.jpg,-0.2,1,0,26.35546
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_364.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_364.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_364.jpg,-0.4,1,0,27.02983
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_433.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_433.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_433.jpg,-0.5500001,1,0,27.47564
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_499.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_499.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_499.jpg,0,1,0,28.00845
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_568.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_568.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_568.jpg,0,1,0,28.7405
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_635.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_635.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_635.jpg,-0.05,1,0,29.29168
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_702.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_702.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_702.jpg,-0.2,1,0,29.83091
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_769.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_769.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_769.jpg,-0.4,1,0,30.1601
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_838.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_838.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_838.jpg,-0.5500001,1,0,30.14153
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_907.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_907.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_907.jpg,0,1,0,30.18593
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_56_974.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_56_974.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_56_974.jpg,0,1,0,30.18924
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_042.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_042.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_042.jpg,0,1,0,30.19002
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_111.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_111.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_111.jpg,-0.05,1,0,30.1901
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_179.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_179.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_179.jpg,-0.2,1,0,30.18165
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_247.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_247.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_247.jpg,-0.4,1,0,30.15898
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_315.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_315.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_315.jpg,0,1,0,30.18778
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_384.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_384.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_384.jpg,0,1,0,30.1904
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_451.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_451.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_451.jpg,0,1,0,30.1901
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_519.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_519.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_519.jpg,0,1,0,30.19031
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_589.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_589.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_589.jpg,-0.15,1,0,30.18527
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_656.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_656.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_656.jpg,-0.3,1,0,30.17029
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_724.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_724.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_724.jpg,0,1,0,30.17982
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_793.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_793.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_793.jpg,0,1,0,30.18841
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_862.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_862.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_862.jpg,0,1,0,30.1897
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_929.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_929.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_929.jpg,0,1,0,30.19019
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_57_997.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_57_997.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_57_997.jpg,0,1,0,30.19026
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_066.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_066.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_066.jpg,-0.05,1,0,30.18988
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_134.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_134.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_134.jpg,-0.2,1,0,30.18049
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_203.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_203.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_203.jpg,0,1,0,30.19084
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_270.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_270.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_270.jpg,0,1,0,30.18984
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_341.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_341.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_341.jpg,0,1,0,30.1902
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_410.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_410.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_410.jpg,0,1,0,30.19019
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_478.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_478.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_478.jpg,0,1,0,30.19031
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_547.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_547.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_547.jpg,-0.05,1,0,30.18979
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_614.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_614.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_614.jpg,-0.2,1,0,30.18014
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_681.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_681.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_681.jpg,-0.35,1,0,30.16373
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_748.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_748.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_748.jpg,0,1,0,30.18764
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_816.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_816.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_816.jpg,0,1,0,30.18885
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_885.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_885.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_885.jpg,0,1,0,30.19
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_58_953.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_58_953.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_58_953.jpg,0,1,0,30.19024
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_021.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_021.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_021.jpg,0,1,0,30.18988
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_088.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_088.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_088.jpg,0,1,0,30.19032
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_155.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_155.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_155.jpg,0,1,0,30.19032
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_223.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_223.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_223.jpg,0,1,0,30.19022
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_291.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_291.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_291.jpg,-0.05,1,0,30.18972
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_359.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_359.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_359.jpg,-0.2,1,0,30.17986
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_427.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_427.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_427.jpg,0,1,0,30.18307
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_494.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_494.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_494.jpg,0,1,0,30.18957
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_563.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_563.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_563.jpg,0,1,0,30.19011
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_632.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_632.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_632.jpg,0,1,0,30.19024
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_699.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_699.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_699.jpg,0,1,0,30.19027
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_766.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_766.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_766.jpg,-0.2,1,0,30.18069
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_832.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_832.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_832.jpg,-0.35,1,0,30.16423
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_902.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_902.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_902.jpg,0,1,0,30.18837
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_10_59_969.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_10_59_969.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_10_59_969.jpg,0,1,0,30.19001
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_11_00_038.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_11_00_038.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_11_00_038.jpg,0,1,0,30.1902
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_11_00_105.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_11_00_105.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_11_00_105.jpg,0,1,0,30.19034
C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\center_2025_12_06_11_11_00_172.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\left_2025_12_06_11_11_00_172.jpg,C:\Users\Muyoa\OneDrive\Documents\cvi_project\IMG\right_2025_12_06_11_11_00_172.jpg,0,1,0,30.19029
